"","age","agetype","ageolder","ageyounger","chronologyid","chronologyname","units","value","context","element","taxonid","symmetry","taxongroup","elementtype","variablename","ecologicalgroup","analysisunitid","sampleanalyst","sampleid","depth","thickness","samplename","datasetid","database","datasettype","age_range_old","age_range_young","datasetnotes","siteid","sitename","lat","long","area","sitenotes","description","elev","collunitid","new_age"
"405",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",1,NA,"pollen",135,NA,"Vascular plants","pollen","Ilex","TRSH",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"406",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",1,NA,"pollen",186,NA,"Vascular plants","pollen","Morus","TRSH",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"407",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",1,NA,"pollen",197,NA,"Vascular plants","pollen","Ostrya/Carpinus","TRSH",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"408",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",1,NA,"pollen",301,NA,"Vascular plants","pollen","Tillandsia","UPHE",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"409",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",1,NA,"pollen",1028,NA,"Vascular plants","pollen","Podocarpus","TRSH",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"410",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",1,NA,"pollen",1100,NA,"Vascular plants","pollen","Ceratiola ericoides-type","TRSH",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"411",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",1,NA,"pollen",1215,NA,"Vascular plants","pollen","Combretaceae/Melastomataceae undiff.","TRSH",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"412",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",1,NA,"pollen",1354,NA,"Vascular plants","pollen","Xyris","UPHE",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"413",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",1,NA,"pollen",33578,NA,"Vascular plants","pollen","Polygonum polygamum-type","UPHE",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"414",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",1,NA,"spore",294,NA,"Bryophytes","spore","Sphagnum","AQBR",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"415",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",2,NA,"pollen",162,NA,"Vascular plants","pollen","Liquidambar","TRSH",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"416",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",2,NA,"pollen",456,NA,"Vascular plants","pollen","Iva frutescens-type","UPHE",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"417",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",2,NA,"spore",83,NA,"Vascular plants","spore","Dryopteris-type","VACR",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"418",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",3,NA,"pollen",44,NA,"Vascular plants","pollen","Carya","TRSH",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"419",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",3,NA,"pollen",213,NA,"Vascular plants","pollen","Pinus subg. Strobus","TRSH",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"420",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",3,NA,"pollen",307,NA,"Vascular plants","pollen","Asteroideae undiff.","UPHE",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"421",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",3,NA,"pollen",428,NA,"Vascular plants","pollen","Rhexia-type","UPHE",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"422",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",3,NA,"spore",139,NA,"Vascular plants","spore","Isoëtes","AQVP",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"423",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",4,NA,"pollen",38016,NA,"Vascular plants","pollen","Cladium mariscus subsp. jamaicense","AQVP",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"424",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",5,NA,"pollen/spore",313,NA,"Unidentified palynomorphs","pollen/spore","Unknown","UNID",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"425",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",7,NA,"pollen",383,NA,"Vascular plants","pollen","Myrica","TRSH",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"426",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",8,NA,"pollen",534,NA,"Vascular plants","pollen","Cupressaceae undiff.","TRSH",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"427",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",8,NA,"pollen/spore",312,NA,"Unidentified palynomorphs","pollen/spore","Indeterminable","UNID",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"428",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",9,NA,"pollen",54,NA,"Vascular plants","pollen","Amaranthaceae undiff.","UPHE",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"429",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",38,NA,"pollen",212,NA,"Vascular plants","pollen","Pinus subg. Pinus","TRSH",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"430",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",40,NA,"pollen",251,NA,"Vascular plants","pollen","Quercus","TRSH",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"431",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",63,NA,"pollen",417,NA,"Vascular plants","pollen","Poaceae","UPHE",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"432",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","NISP",298,NA,"pollen",216,NA,"Vascular plants","pollen","Pinus undiff.","TRSH",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"433",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","number",124,NA,"counted",324,NA,"Laboratory analyses","counted","Microspheres","LABO",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"434",3297,"Calibrated radiocarbon years BP",3541,3039,11349,"Neotoma 2","number/ml",90370,NA,"concentration",325,NA,"Laboratory analyses","concentration","Microsphere suspension","LABO",136341,"Hansen, Barbara C. S.","171071",173,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3303
"435",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","ml",0.5,NA,"quantity added",325,NA,"Laboratory analyses","quantity added","Microsphere suspension","LABO",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"436",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","ml",0.5,NA,"volume",276,NA,"Laboratory analyses","volume","Sample quantity","LABO",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"437",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",1,NA,"pollen",16,NA,"Vascular plants","pollen","Ambrosia-type","UPHE",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"438",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",1,NA,"pollen",25,NA,"Vascular plants","pollen","Artemisia","UPHE",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"439",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",1,NA,"pollen",49,NA,"Vascular plants","pollen","Celtis","TRSH",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"440",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",1,NA,"pollen",92,NA,"Vascular plants","pollen","Ericaceae","TRSH",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"441",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",1,NA,"pollen",271,NA,"Vascular plants","pollen","Salix","TRSH",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"442",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",1,NA,"pollen",293,NA,"Vascular plants","pollen","Sparganium-type","AQVP",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"443",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",1,NA,"pollen",456,NA,"Vascular plants","pollen","Iva frutescens-type","UPHE",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"444",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",1,NA,"pollen",534,NA,"Vascular plants","pollen","Cupressaceae undiff.","TRSH",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"445",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",1,NA,"pollen",27017,NA,"Vascular plants","pollen","Acalypha-type","UPHE",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"446",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",1,NA,"pollen",38016,NA,"Vascular plants","pollen","Cladium mariscus subsp. jamaicense","AQVP",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"447",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",1,NA,"pollen/spore",313,NA,"Unidentified palynomorphs","pollen/spore","Unknown","UNID",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"448",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",1,NA,"spore",83,NA,"Vascular plants","spore","Dryopteris-type","VACR",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"449",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",2,NA,"pollen",213,NA,"Vascular plants","pollen","Pinus subg. Strobus","TRSH",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"450",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",2,NA,"pollen",307,NA,"Vascular plants","pollen","Asteroideae undiff.","UPHE",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"451",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",2,NA,"pollen",29012,NA,"Vascular plants","pollen","mimosoid clade","TRSH",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"452",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",3,NA,"pollen/spore",312,NA,"Unidentified palynomorphs","pollen/spore","Indeterminable","UNID",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"453",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",4,NA,"pollen",44,NA,"Vascular plants","pollen","Carya","TRSH",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"454",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",5,NA,"pollen",74,NA,"Vascular plants","pollen","Cyperaceae","UPHE",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"455",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",8,NA,"pollen",383,NA,"Vascular plants","pollen","Myrica","TRSH",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"456",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",11,NA,"pollen",212,NA,"Vascular plants","pollen","Pinus subg. Pinus","TRSH",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
"457",3469,"Calibrated radiocarbon years BP",3839,3149,11349,"Neotoma 2","NISP",18,NA,"pollen",54,NA,"Vascular plants","pollen","Amaranthaceae undiff.","UPHE",136344,"Hansen, Barbara C. S.","171072",181,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",3520
